split,storm_id,target,model,rmse_nt,mae_nt,correlation,pe,n_points,min_dst_star_observed_nt,anchor_catalog_idx,scored_catalog_indices,original_target_only
val,566,Dst_star,Coupled-SINDy,24.25622882451186,21.7856887678934,0.920452840489688,0.7112297001259233,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,566,Dst_star,Single-SINDy,21.500675584377312,19.879378938235213,0.9298355472285642,0.7731127064471444,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,566,Dst_star,Burton,35.277425386033784,30.680009050008014,0.9095144787499724,0.3891990189897345,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,566,Dst_star,BurtonFull,39.296448642370066,35.99184475288638,0.8909549512630263,0.2420988451341496,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,566,Dst_star,OBrien-McPherron,27.414873981191523,25.504633950226253,0.9411107777080966,0.631125639378146,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,566,AE,Coupled-SINDy,328.2361116634547,260.2567958168194,0.0756141697830582,-0.2318301907552749,193,-238.0028508596503,457616,457617;457618;457619;457620;457621;457622;457623;457624;457625;457626;457627;457628;457629;457630;457631;457632;457633;457634;457635;457636;457637;457638;457639;457640;457641;457642;457643;457644;457645;457646;457647;457648;457649;457650;457651;457652;457653;457654;457655;457656;457657;457658;457659;457660;457661;457662;457663;457664;457665;457666;457667;457668;457669;457670;457671;457672;457673;457674;457675;457676;457677;457678;457679;457680;457681;457682;457683;457684;457685;457686;457687;457688;457689;457690;457691;457692;457693;457694;457695;457696;457697;457698;457699;457700;457701;457702;457703;457704;457705;457706;457707;457708;457709;457710;457711;457712;457713;457714;457715;457716;457717;457718;457719;457720;457721;457722;457723;457724;457725;457726;457727;457728;457729;457730;457731;457732;457733;457734;457735;457736;457737;457738;457739;457740;457741;457742;457743;457744;457745;457746;457747;457748;457749;457750;457751;457752;457753;457754;457755;457756;457757;457758;457759;457760;457761;457762;457763;457764;457765;457766;457767;457768;457769;457770;457771;457772;457773;457774;457775;457776;457777;457778;457779;457780;457781;457782;457783;457784;457785;457786;457787;457788;457789;457790;457791;457792;457793;457794;457795;457796;457797;457798;457799;457800;457801;457802;457803;457804;457805;457806;457807;457808;457809,true
val,567,Dst_star,Coupled-SINDy,12.122083846435459,9.717195223191883,0.8832669881847416,0.722052218662693,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,567,Dst_star,Single-SINDy,10.498086678683352,7.849472989449614,0.921728115130241,0.7915370146209653,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,567,Dst_star,Burton,9.530472363431752,8.321031650284713,0.923372675811012,0.8281943281753567,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,567,Dst_star,BurtonFull,13.83872759670664,11.956691461978865,0.9363045568430283,0.6377561959525131,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,567,Dst_star,OBrien-McPherron,8.97742356679839,6.746584062391617,0.9346023338000542,0.8475553888045981,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,567,AE,Coupled-SINDy,163.2623104793493,128.14762940139633,0.6847100355589713,0.4684060505264742,111,-84.72561033098089,458185,458186;458187;458188;458189;458190;458191;458192;458193;458194;458195;458196;458197;458198;458199;458200;458201;458202;458203;458204;458205;458206;458207;458208;458209;458210;458211;458212;458213;458214;458215;458216;458217;458218;458219;458220;458221;458222;458223;458224;458225;458226;458227;458228;458229;458230;458231;458232;458233;458234;458235;458236;458237;458238;458239;458240;458241;458242;458243;458244;458245;458246;458247;458248;458249;458250;458251;458252;458253;458254;458255;458256;458257;458258;458259;458260;458261;458262;458263;458264;458265;458266;458267;458268;458269;458270;458271;458272;458273;458274;458275;458276;458277;458278;458279;458280;458281;458282;458283;458284;458285;458286;458287;458288;458289;458290;458291;458292;458293;458294;458295;458296,true
val,568,Dst_star,Coupled-SINDy,14.618299203143868,12.33837259751953,0.8652658467814802,0.39194217909957374,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,568,Dst_star,Single-SINDy,14.572351225780439,12.480047210219478,0.901396969368841,0.39575864473309885,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,568,Dst_star,Burton,13.881464279441394,10.879791186780029,0.8299637533495963,0.45169558203180293,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,568,Dst_star,BurtonFull,21.085751495752564,19.05922287723781,0.8718061405035693,-0.2651131012603507,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,568,Dst_star,OBrien-McPherron,12.673552143374566,11.011821652878108,0.9179462702254769,0.5429666441710211,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,568,AE,Coupled-SINDy,213.4797834794349,167.49332571901783,0.49901153991956204,0.20416558436430177,166,-90.27452230883,458315,458316;458317;458318;458319;458320;458321;458322;458323;458324;458325;458326;458327;458328;458329;458330;458331;458332;458333;458334;458335;458336;458337;458338;458339;458340;458341;458342;458343;458344;458345;458346;458347;458348;458349;458350;458351;458352;458353;458354;458355;458356;458357;458358;458359;458360;458361;458362;458363;458364;458365;458366;458367;458368;458369;458370;458371;458372;458373;458374;458375;458376;458377;458378;458379;458380;458381;458382;458383;458384;458385;458386;458387;458388;458389;458390;458391;458392;458393;458394;458395;458396;458397;458398;458399;458400;458401;458402;458403;458404;458405;458406;458407;458408;458409;458410;458411;458412;458413;458414;458415;458416;458417;458418;458419;458420;458421;458422;458423;458424;458425;458426;458427;458428;458429;458430;458431;458432;458433;458434;458435;458436;458437;458438;458439;458440;458441;458442;458443;458444;458445;458446;458447;458448;458449;458450;458451;458452;458453;458454;458455;458456;458457;458458;458459;458460;458461;458462;458463;458464;458465;458466;458467;458468;458469;458470;458471;458472;458473;458474;458475;458476;458477;458478;458479;458480;458481,true
val,569,Dst_star,Coupled-SINDy,11.944865243459883,8.97811413525808,0.7971880265385485,0.5846375472363989,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,569,Dst_star,Single-SINDy,11.422594050094471,9.02078078029964,0.8262671432271802,0.6201656726576509,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,569,Dst_star,Burton,15.655506662561407,12.461221569326678,0.6825465018311946,0.2864917799053597,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,569,Dst_star,BurtonFull,17.178398883704922,13.857998198936066,0.6951280203190738,0.1409269561161164,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,569,Dst_star,OBrien-McPherron,12.43280974010046,9.887991919456288,0.7575210317566304,0.5500095453300529,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,569,AE,Coupled-SINDy,222.89003651602988,181.089673373661,0.43902792337209584,0.1529922606742009,145,-87.87255078605419,458927,458928;458929;458930;458931;458932;458933;458934;458935;458936;458937;458938;458939;458940;458941;458942;458943;458944;458945;458946;458947;458948;458949;458950;458951;458952;458953;458954;458955;458956;458957;458958;458959;458960;458961;458962;458963;458964;458965;458966;458967;458968;458969;458970;458971;458972;458973;458974;458975;458976;458977;458978;458979;458980;458981;458982;458983;458984;458985;458986;458987;458988;458989;458990;458991;458992;458993;458994;458995;458996;458997;458998;458999;459000;459001;459002;459003;459004;459005;459006;459007;459008;459009;459010;459011;459012;459013;459014;459015;459016;459017;459018;459019;459020;459021;459022;459023;459024;459025;459026;459027;459028;459029;459030;459031;459032;459033;459034;459035;459036;459037;459038;459039;459040;459041;459042;459043;459044;459045;459046;459047;459048;459049;459050;459051;459052;459053;459054;459055;459056;459057;459058;459059;459060;459061;459062;459063;459064;459065;459066;459067;459068;459069;459070;459071;459072,true
val,570,Dst_star,Coupled-SINDy,14.646053798677086,12.710361063318697,0.8972100744084239,0.6857644350618576,74,-70.06577319899749,459608,459609;459610;459611;459612;459613;459614;459615;459616;459617;459618;459619;459620;459621;459622;459623;459624;459625;459626;459627;459628;459629;459630;459631;459632;459633;459634;459635;459636;459637;459638;459639;459640;459641;459642;459643;459644;459645;459646;459647;459648;459649;459650;459651;459652;459653;459654;459655;459656;459657;459658;459659;459660;459661;459662;459663;459664;459665;459666;459667;459668;459669;459670;459671;459672;459673;459674;459675;459676;459677;459678;459679;459680;459681;459682,true
val,570,Dst_star,Single-SINDy,13.499036296484089,11.145357286583945,0.9363248604252328,0.7330563363543969,74,-70.06577319899749,459608,459609;459610;459611;459612;459613;459614;459615;459616;459617;459618;459619;459620;459621;459622;459623;459624;459625;459626;459627;459628;459629;459630;459631;459632;459633;459634;459635;459636;459637;459638;459639;459640;459641;459642;459643;459644;459645;459646;459647;459648;459649;459650;459651;459652;459653;459654;459655;459656;459657;459658;459659;459660;459661;459662;459663;459664;459665;459666;459667;459668;459669;459670;459671;459672;459673;459674;459675;459676;459677;459678;459679;459680;459681;459682,true
val,570,Dst_star,Burton,14.972817154459543,11.275925966065838,0.8446614148070557,0.6715864036728347,74,-70.06577319899749,459608,459609;459610;459611;459612;459613;459614;459615;459616;459617;459618;459619;459620;459621;459622;459623;459624;459625;459626;459627;459628;459629;459630;459631;459632;459633;459634;459635;459636;459637;459638;459639;459640;459641;459642;459643;459644;459645;459646;459647;459648;459649;459650;459651;459652;459653;459654;459655;459656;459657;459658;459659;459660;459661;459662;459663;459664;459665;459666;459667;459668;459669;459670;459671;459672;459673;459674;459675;459676;459677;459678;459679;459680;459681;459682,true
val,570,Dst_star,BurtonFull,16.395276988927684,14.615598640751458,0.8045746985846187,0.6062218603355752,74,-70.06577319899749,459608,459609;459610;459611;459612;459613;459614;459615;459616;459617;459618;459619;459620;459621;459622;459623;459624;459625;459626;459627;459628;459629;459630;459631;459632;459633;459634;459635;459636;459637;459638;459639;459640;459641;459642;459643;459644;459645;459646;459647;459648;459649;459650;459651;459652;459653;459654;459655;459656;459657;459658;459659;459660;459661;459662;459663;459664;459665;459666;459667;459668;459669;459670;459671;459672;459673;459674;459675;459676;459677;459678;459679;459680;459681;459682,true
