storm_id,catalog_row,datetime,time_hr,dst_observed_nt,dst_star_observed_nt,dst_cleaned_nt,dst_star_cleaned_nt,dst_original_flag,dst_star_original_target_flag,dst_star_sindy_nt,dst_star_burton_simplified_nt,dst_star_burton_published_nt,dst_star_obrien_nt,dst_sindy_nt,dst_burton_simplified_nt,dst_burton_published_nt,dst_obrien_nt,v_kms,bz_nt,pdyn_npa
684,537906,2024-05-12T17:00:00.0,70.0,-93.0,-91.48756043760389,-93.0,-91.48756043760389,true,true,-145.1795413433885,-23.26157686547774,-21.73594840661517,-64.0550004812885,-146.69198090578462,-24.774016427873846,-23.248387969011276,-65.5674400436846,854.0,1.9,1.70779551824
684,537907,2024-05-12T18:00:00.0,71.0,-87.0,-87.33734673131593,-87.0,-87.33734673131593,true,true,-138.62952292288838,-20.240592856974136,-18.913097964197615,-60.7098412419367,-138.29217619157245,-19.903246125658207,-18.575751232881686,-60.37249451062077,900.0,0.9,2.4386508
684,537908,2024-05-12T19:00:00.0,72.0,-82.0,-82.5788159231068,-82.0,-82.5788159231068,true,true,-132.85249005787904,-17.61194443399048,-16.45685147534078,-57.53937703423804,-132.27367413477225,-17.033128510883678,-15.878035552233976,-56.96056111113124,872.0,1.2,2.5436365568
684,537909,2024-05-12T20:00:00.0,73.0,-75.0,-76.28874070588911,-75.0,-76.28874070588911,true,true,-127.41610350619285,-15.324678923082626,-14.319598036984836,-54.534484718784014,-126.12736280030374,-14.035938217193518,-13.030857331095728,-53.2457440128949,863.0,-1.5,2.86511144762
684,537910,2024-05-12T21:00:00.0,74.0,-77.0,-79.78731075906326,-77.0,-79.78731075906326,true,true,-123.35439274758733,-20.324760881123844,-16.75020998023356,-53.61126008428188,-120.56708198852407,-17.537450122060584,-13.962899221170298,-50.82394932521862,834.0,-4.9,3.60649959336
684,537911,2024-05-12T22:00:00.0,75.0,-86.0,-91.61135174289748,-86.0,-91.61135174289748,true,true,-122.35161209597538,-39.75282154591296,-33.94249803474868,-62.072904182999764,-116.7402603530779,-34.14146980301547,-28.33114629185119,-56.461552440102274,834.0,-1.7,5.2352413452
684,537912,2024-05-12T23:00:00.0,76.0,-81.0,-90.44615942706531,-81.0,-90.44615942706531,true,true,-119.7520511198887,-42.246237449041146,-34.490501406859245,-60.905588811317294,-110.3058916928234,-32.800078021975835,-25.044341979793934,-51.45942938425198,829.0,3.2,7.931407146540001
684,537913,2024-05-13T00:00:00.0,77.0,-74.0,-81.91372339097468,-74.0,-81.91372339097468,true,true,-117.63146150575241,-36.75971310500983,-30.011215509864538,-57.72490203261912,-109.71773811477773,-28.845989714035152,-22.09749211888986,-49.811178641644446,809.0,1.2,6.78704650772
684,537914,2024-05-13T01:00:00.0,78.0,-76.0,-84.53842956307025,-76.0,-84.53842956307025,true,true,-115.03033705880026,-31.98572439007349,-26.113655054037974,-54.71032100187663,-106.49190749573,-23.447294827003237,-17.57522549096772,-46.17189143880638,810.0,-2.0,7.242792876
684,537915,2024-05-13T02:00:00.0,79.0,-83.0,-91.6853514140777,-83.0,-91.6853514140777,true,true,-113.98451733638102,-36.57973420954447,-28.77027128078629,-54.812768609970625,-105.29916592230333,-27.894382795466775,-20.084919866708596,-46.12741719589293,804.0,-1.3,7.35212873088
684,537916,2024-05-13T03:00:00.0,80.0,-88.0,-97.68170039210509,-88.0,-97.68170039210509,true,true,-112.48943278963985,-37.4731993771361,-27.977952413151705,-53.07623833619989,-102.80773239753476,-27.79149898503101,-18.296252021046616,-43.39453794409481,799.0,-2.4,8.11520029576
684,537917,2024-05-13T04:00:00.0,81.0,-93.0,-103.98858724114338,-93.0,-103.98858724114338,true,true,-112.42115581310631,-42.961590107378164,-31.99949209975538,-54.293456812728124,-101.43256857196293,-31.973002866234786,-21.010904858612,-43.304869571584746,785.0,-4.1,9.1732116215
684,537918,2024-05-13T05:00:00.0,82.0,-86.0,-94.90516595936022,-86.0,-94.90516595936022,true,true,-114.5222509603752,-54.76206282070568,-42.52361390498195,-59.697014728908584,-105.61708500101498,-45.85689686134546,-33.61844794562173,-50.791848769548366,769.0,-4.6,7.51723910536
684,537919,2024-05-13T06:00:00.0,83.0,-84.0,-88.22590773506923,-84.0,-88.22590773506923,true,true,-116.04345710329896,-66.75206661022443,-53.40302664459468,-65.49176104375324,-111.81754936822973,-62.5261588751552,-49.17711890952545,-61.26585330868401,748.0,-6.2,4.39838403488
684,537920,2024-05-13T07:00:00.0,84.0,-67.0,-74.3133452286324,-67.0,-74.3133452286324,true,true,-116.76859670867869,-83.12600705045503,-68.81060863880316,-74.13659539831231,-109.45525148004629,-75.81266182182263,-61.49726341017076,-66.82325016967991,717.0,-2.9,6.363002934360001
684,537921,2024-05-13T08:00:00.0,85.0,-63.0,-71.7757230474487,-63.0,-71.7757230474487,true,true,-115.40397497486644,-83.5586417192271,-68.40238595843911,-73.80232883571469,-106.62825192741775,-74.7829186717784,-59.62666291099042,-65.026605788266,706.0,4.3,7.419788077040001
684,537922,2024-05-13T09:00:00.0,86.0,-59.0,-65.70718479214901,-59.0,-65.70718479214901,true,true,-112.1419901020815,-72.70687006737943,-59.51895921058988,-69.94813259286884,-105.43480530993249,-65.99968527523042,-52.811774418440876,-63.24094780071984,698.0,4.1,5.9487510959200005
684,537923,2024-05-13T10:00:00.0,87.0,-57.0,-62.64794528155281,-57.0,-62.64794528155281,true,true,-108.38226394235585,-63.264419409278204,-51.78922424817561,-66.29521493990916,-102.73431866080304,-57.6164741277254,-46.14127896662281,-60.64726965835635,685.0,5.0,5.258332424500001
684,537924,2024-05-13T11:00:00.0,88.0,-61.0,-66.55136511929916,-61.0,-66.55136511929916,true,true,-104.4757415712303,-55.04826104443688,-45.06335096919176,-62.833064458061415,-98.92437645193115,-49.49689592513772,-39.5119858498926,-57.28169933876226,676.0,3.0,5.19749879168
684,537925,2024-05-13T12:00:00.0,89.0,-59.0,-62.06469732319266,-59.0,-62.06469732319266,true,true,-101.04395265142608,-47.89913623347105,-39.210967726439584,-59.551718668827206,-97.97925532823342,-44.83443891027839,-36.14627040324692,-56.487021345634545,633.0,4.4,3.75307755984
684,537926,2024-05-13T13:00:00.0,90.0,-63.0,-64.7673522487352,-63.0,-64.7673522487352,true,true,-96.75532768617614,-41.67846919016312,-34.1186342554734,-56.4417353665478,-94.98797543744095,-39.91111694142792,-32.3512820067382,-54.6743831178126,634.0,3.8,3.09263338576
684,537927,2024-05-13T14:00:00.0,91.0,-57.0,-56.54793147743172,-57.0,-56.54793147743172,true,true,-92.44528992441843,-36.26568098364843,-29.68764279372361,-53.49416544807423,-92.89735844698671,-36.71774950621672,-30.1397113162919,-53.94623397064252,628.0,4.3,2.1108693708800006
684,537928,2024-05-13T15:00:00.0,92.0,-51.0,-52.545836673441684,-51.0,-52.545836673441684,true,true,-87.97546448809209,-31.55585228447331,-25.8321047685647,-50.70052716135979,-86.4296278146504,-30.010015611031626,-24.286268095123013,-49.1546904879181,623.0,4.5,2.98624900084
684,537929,2024-05-13T16:00:00.0,93.0,-54.0,-54.17954627583809,-54.0,-54.17954627583809,true,true,-84.04606281499164,-27.457689650126127,-22.477285967452403,-48.05278169887442,-83.86651653915355,-27.27814337428803,-22.297739691614307,-47.87323542303632,619.0,4.6,2.3712378278200004
684,537930,2024-05-13T17:00:00.0,94.0,-55.0,-53.76951212232153,-55.0,-53.76951212232153,true,true,-80.2713892718465,-23.891755929330525,-19.55815791973131,-45.5433100656098,-81.50187714952497,-25.122243807008992,-20.788645797409778,-46.77379794328827,611.0,2.0,1.81080844334
684,537931,2024-05-13T18:00:00.0,95.0,-55.0,-55.29229624638559,-55.0,-55.29229624638559,true,true,-76.68796241966575,-20.788930483962925,-17.018137410675298,-43.16489115511206,-76.39566617328016,-20.496634237577332,-16.725841164289704,-42.87259490872646,609.0,3.8,2.4193086863400004
684,537932,2024-05-13T19:00:00.0,96.0,-51.0,-52.17258399140562,-51.0,-52.17258399140562,true,true,-73.18033601922191,-18.08906938214956,-14.807989695003181,-40.91068097045493,-72.0077520278163,-16.916485390743944,-13.635405703597565,-39.73809697904932,598.0,4.0,2.81120371688
684,537933,2024-05-13T20:00:00.0,97.0,-48.0,-48.83110663702771,-48.0,-48.83110663702771,true,true,-69.97128839770524,-15.739839592260008,-12.884874150197573,-38.77419293036089,-69.14018176067754,-14.9087329552323,-12.053767513169865,-37.94308629333318,594.0,3.3,2.6556907212
684,537934,2024-05-13T21:00:00.0,98.0,-44.0,-45.688453807781336,-44.0,-45.688453807781336,true,true,-67.04966092945764,-13.69570458027819,-11.211513870951135,-36.749279203800306,-65.3612071216763,-12.007250772496855,-9.523060063169801,-35.06082539601897,587.0,4.0,3.0545283798200003
684,537935,2024-05-13T22:00:00.0,99.0,-43.0,-44.05476366769227,-43.0,-44.05476366769227,true,true,-64.14198918239919,-11.917041647774528,-9.755473108489948,-34.8301130193582,-63.087225514706915,-10.862277980082256,-8.700709440797675,-33.77534935166593,580.0,4.8,2.7570469360000005
684,537936,2024-05-13T23:00:00.0,100.0,-46.0,-45.87478361246198,-46.0,-45.87478361246198,true,true,-61.567251873356184,-10.369373901310304,-8.4885285489458,-33.01117189846306,-61.6924682608942,-10.494590288848318,-8.613744936483814,-33.13638828600108,572.0,4.7,2.24371662944
684,537937,2024-05-14T00:00:00.0,101.0,-45.0,-45.910550897879574,-45.0,-45.910550897879574,true,true,-58.6527472666255,-9.0227019660752,-7.386122243887904,-31.287221764230654,-57.74219636874592,-8.112151068195624,-6.475571346008328,-30.376670866351077,579.0,5.0,2.69147566368
684,537938,2024-05-14T01:00:00.0,102.0,-48.0,-47.698940778595215,-48.0,-47.698940778595215,true,true,-56.04048586754996,-7.850922489961538,-6.426885588837527,-29.653301880195404,-56.341545088954746,-8.151981711366318,-6.727944810242308,-29.954361101600185,577.0,4.6,2.17174247706
684,537939,2024-05-14T02:00:00.0,103.0,-49.0,-47.30227818743836,-49.0,-47.30227818743836,true,true,-53.524017502549476,-6.83132216658991,-5.592225122754731,-28.104710575589916,-55.221739315111115,-8.529043979151549,-7.28994693531637,-29.802432388151555,572.0,3.6,1.6417438752000002
684,537940,2024-05-14T03:00:00.0,104.0,-51.0,-47.88243573254831,-51.0,-47.88243573254831,true,true,-51.264474105713305,-5.944137469630181,-4.865962119799571,-26.636991716096563,-54.382038373164995,-9.061701737081869,-7.983526387251259,-29.75455598354825,566.0,3.0,1.1788203803200001
684,537941,2024-05-14T04:00:00.0,105.0,-46.0,-42.24765470561881,-46.0,-42.24765470561881,true,true,-49.06293706224744,-5.1721715644834045,-4.234018987358068,-25.24592188114017,-52.815282356628636,-8.9245168588646,-7.986364281739264,-28.998267175521367,560.0,2.7,0.996601984
684,537942,2024-05-14T05:00:00.0,106.0,-42.0,-38.5243232627039,-42.0,-38.5243232627039,true,true,-46.93126488879744,-4.500460971693352,-3.68414639159728,-23.927498210823916,-50.40694162609354,-7.976137708989452,-7.15982312889338,-27.403174948120018,553.0,0.8,1.0741418801400002
684,537943,2024-05-14T06:00:00.0,107.0,-41.0,-36.745415814152246,-41.0,-36.745415814152246,true,true,-45.01877606560886,-3.9159855208240852,-3.205685821259971,-22.67792688753757,-49.273360251456616,-8.170569706671841,-7.460270007107727,-26.932511073385328,551.0,2.0,0.8632651554199999
684,537944,2024-05-14T07:00:00.0,108.0,-43.0,-36.91691838268434,-43.0,-36.91691838268434,true,true,-43.1064423411666,-3.407415972665113,-2.7893629873301045,-21.49361221909336,-49.18952395848226,-9.490497589980778,-8.87244460464577,-27.576693836409028,552.0,4.8,0.45868311936
684,537945,2024-05-14T08:00:00.0,109.0,-46.0,-39.627317073300055,-46.0,-39.627317073300055,true,true,-40.71121459327259,-2.96489441777354,-2.4271080539106102,-20.37114629197581,-47.08389751997253,-9.337577344473482,-8.799790980610553,-26.74382921867575,551.0,4.1,0.40624242608000005
684,537946,2024-05-14T09:00:00.0,110.0,-49.0,-42.23419107230093,-49.0,-42.23419107230093,true,true,-38.289899911225454,-2.579843194686067,-2.1118992157404013,-19.30729916493229,-45.05570883892453,-9.34565212238514,-8.877708143439474,-26.07310809263136,539.0,3.8,0.34014779722
684,537947,2024-05-14T10:00:00.0,111.0,-51.0,-44.51814262329479,-51.0,-44.51814262329479,true,true,-35.96667851345791,-2.244798623947617,-1.8376265903195699,-18.299009574686025,-42.448535890163114,-8.726656000652824,-8.319483967024777,-24.780866951391232,538.0,4.3,0.38729922752000007
684,537948,2024-05-14T11:00:00.0,112.0,-53.0,-46.45935638098427,-53.0,-46.45935638098427,true,true,-34.189642658923106,-1.953266335123251,-1.5989737863819635,-17.343376127026787,-40.73028627793884,-8.493909954138985,-8.139617405397697,-23.88401974604252,531.0,2.6,0.37728637488000005
684,537949,2024-05-14T12:00:00.0,113.0,-54.0,-47.4341622771369,-54.0,-47.4341622771369,true,true,-32.087530524692944,-1.699595382509842,-1.3913148530856045,-16.437648947931308,-38.653368247556045,-8.265433105372946,-7.957152575948707,-23.00348667079441,528.0,-0.2,0.3730352947200001
684,537950,2024-05-14T13:00:00.0,114.0,-48.0,-41.57843487083288,-48.0,-41.57843487083288,true,true,-30.596540331742382,-2.0491087094566156,-1.2106246124251365,-15.539053913921723,-37.0181054609095,-8.470673838623739,-7.632189741592259,-21.960619043088847,514.0,0.7,0.39770480664
684,537951,2024-05-14T14:00:00.0,115.0,-45.0,-38.5160826449655,-45.0,-38.5160826449655,true,true,-28.66429962350276,-1.7829906952414707,-1.0534006367855084,-14.727554274855677,-35.148216978537256,-8.266908050275967,-7.5373179918200055,-21.211471629890173,507.0,0.4,0.38694614166
684,537952,2024-05-14T15:00:00.0,116.0,-44.0,-37.66750947921484,-44.0,-37.66750947921484,true,true,-27.232372856588405,-1.5514334620932277,-0.916595359280897,-13.958433770829142,-33.56486337737357,-7.883923982878388,-7.2490858800660565,-20.290924291614303,524.0,0.2,0.41333023584
684,537953,2024-05-14T16:00:00.0,117.0,-42.0,-35.05351130483725,-42.0,-35.05351130483725,true,true,-26.1083321337176,-1.349948596886315,-0.7975570009327285,-13.229479226382466,-33.05482082888035,-8.296437292049063,-7.744045696095478,-20.175967921545215,516.0,1.5,0.31173784992
