1,V,Bs,n,Pdyn,Dst_star,V^2,Bs^2,n^2,V*Bs,n*V,n*Bs,Pdyn*Bs,n*V*Bs,n*V^2,sin(θ_c/2),sin²(θ_c/2),sin⁴(θ_c/2),sin^(8/3)(θ_c/2),V*sin²(θ_c/2),Newell_d_Φ
-0.1707179442928654,0.0006711547526822715,-0.7686054464483691,0.020083660955525225,0.0006335885031765096,-0.048713438901351276,-5.460663466846658e-7,0.0,0.0,0.0,0.00047909086309713136,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5352140050049297e-6,9.165578517361887,-50.77017936663219,-13.210241559025851,55.97388072589144,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.5637857746005629,0.020083660955525225,0.0006335885031765096,-0.04704223921572499,-5.460663466846658e-7,0.0,0.0,0.0,0.0003865528664589443,0.044017093214569876,0.03718949425187257,-0.0001806197327683297,-1.178729782157628e-6,6.084228878456809,-36.77851208163744,-10.013739886064922,41.26162616690447,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7670985820500326,0.020083660955525225,0.0006335885031765096,-0.04836545088062772,-5.460663466846658e-7,0.0,0.0,0.0,0.00044631361205867896,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4585096902924706e-6,8.55313443872497,-46.787472847932555,-11.628549515556504,51.05143337720412,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.75990055326694,0.020083660955525225,0.0006335885031765096,-0.04772935921463574,-5.460663466846658e-7,0.0,0.0,0.0,0.0004705246034662912,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5376200303853351e-6,8.525026276191515,-45.34770867443888,-10.853718022803871,48.91740743070693,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7554436164291292,0.020083660955525225,0.0006335885031765096,-0.04858576706085789,-5.460663466846658e-7,0.0,0.0,0.0,0.00046760348264119635,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5170584957770083e-6,8.907288614091263,-48.80030134727702,-12.542969690479834,53.563877006929104,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7447927782461261,0.020083660955525225,0.0006335885031765096,-0.04844117786192192,-5.460663466846658e-7,0.0,0.0,0.0,0.0004587908437179689,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4821847387540104e-6,8.986247222890094,-50.06734048407788,-13.230319751203561,55.38018051298803,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.5595899054865494,0.020083660955525225,0.0006335885031765096,-0.046230815603828565,-5.460663466846658e-7,0.0,0.0,0.0,0.0004011497538815204,0.044366859916973894,0.03604647298772193,-0.0001819872014667172,-1.2166724148740004e-6,6.268591661739482,-37.630679508181764,-10.344140994629203,42.29144800844609,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7695358016893479,0.020083660955525225,0.0006335885031765096,-0.04866963891271524,-5.460663466846658e-7,0.0,0.0,0.0,0.0004915868110856435,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.575072958485694e-6,8.599930072071917,-47.1021791703403,-11.909109506146363,51.61638072643703,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7607435319509351,0.020083660955525225,0.0006335885031765096,-0.04795727097137186,-5.460663466846658e-7,0.0,0.0,0.0,0.00047264909436853404,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.509228859263277e-6,8.700596234284284,-47.681920706413905,-12.07627850976956,52.227389132167055,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7659276482392989,0.020083660955525225,0.0006335885031765096,-0.047666744386173715,-5.460663466846658e-7,0.0,0.0,0.0,0.0004631148304488229,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5093271014401486e-6,9.969206274674038,-54.678879987068086,-14.401939408103052,60.309620563054345,0.0,1.7553028542514203e-6
