issue_time_utc,latest_solar_wind_utc,latest_dst_time_utc,latest_dst_nt,anchor_dst_star_nt,target_time_utc,horizon_hours,driver_assumption,V_kms,Bz_nt,By_nt,n_cm3,Pdyn_npa,pred_dst_star_nt,pred_dst_nt,pred_dst_ci05_nt,pred_dst_ci95_nt,observation_dst_nt,residual_dst_nt,observed_in_90ci,persistence_dst_nt,burton_dst_nt,burton_full_dst_nt,obrien_dst_nt,model_step_hours,persistence_residual_dst_nt,burton_residual_dst_nt,burton_full_residual_dst_nt,obrien_residual_dst_nt,model_version,wall_clock_lead_hours,v1_pred_dst_nt,v1_pred_dst_ci05_nt,v1_pred_dst_ci95_nt,v2_pred_dst_nt,v2_pred_dst_ci05_nt,v2_pred_dst_ci95_nt,v2_correction_dst_nt,v2_interval_scale,v2_calibration_label,v2_selected_component,v2_selected_component_pred_nt,Bsouth_nt,VBsouth_mvm,Bperp_nt,clock_angle_sin2,sqrt_Pdyn_npa,dst_delta_1h_nt,dst_delta_3h_nt,Bz_delta_1h_nt,VBsouth_delta_1h_mvm,VBsouth_mean_3h_mvm,Bsouth_mean_3h_nt,baseline_spread_nt,v1_minus_persistence_nt,obrien_minus_v1_nt,burton_minus_v1_nt,v2_residual_dst_nt,v2_observed_in_90ci,driver_data_gap,n_speed_finite_trailing_hour,n_bz_finite_trailing_hour,interval_source,n_density_finite_trailing_hour,n_by_finite_trailing_hour,n_steps_driver_fallback,improved_model_version,improved_pred_dst_nt,improved_pred_dst_ci05_nt,improved_pred_dst_ci95_nt,served_pred_dst_nt,served_pred_dst_ci05_nt,served_pred_dst_ci95_nt,sub_hourly_model_version,sub_hourly_pred_dst_nt,sub_hourly_pred_dst_ci05_nt,sub_hourly_pred_dst_ci95_nt,served_residual_dst_nt,served_observed_in_90ci,dst_memory_fallback,feature_driver_basis,target_step_V_kms,target_step_Bz_nt,target_step_By_nt,target_step_n_cm3,target_step_Pdyn_npa
2026-06-23T00:55:36.592,2026-06-23T00:51:00.0,2026-06-23T00:00:00.0,-8.0,-3.386725876576193,2026-06-23T02:00:00.0,1.0731688888888888,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.23666666666674,0.5061666666666667,-4.164833333333333,4.2395000000000005,0.7780070692533851,-3.2073949996517976,-7.456225229892819,-21.59593552445612,6.6834850646704815,5.0,12.45622522989282,true,-8.0,-7.160516310647572,-7.160516310647572,-7.638568953030438,2,13.0,12.160516310647573,12.160516310647573,12.638568953030438,v2,1.0731688888888888,-7.803733125116281,-9.982499120140385,-5.83878534604065,-7.456225229892819,-21.59593552445612,6.6834850646704815,0.34750789522346226,13.68095476223919,operational_v2_ridge100.0_n116,v2,-7.456225229892819,0.0,0.0,4.195478684118045,0.4396771256897625,0.8820470901564073,-8.0,-14.0,1.396,-0.2944695788888889,0.4404338017592593,1.3128888888888888,0.839483689352428,0.19626687488371886,0.16516417208584322,0.6432168144687092,12.45622522989282,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T00:55:38.07,2026-06-23T00:51:00.0,2026-06-23T00:00:00.0,-8.0,-3.386725876576193,2026-06-23T03:00:00.0,2.0727583333333333,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.23666666666674,0.5061666666666667,-4.164833333333333,4.2395000000000005,0.7780070692533851,-3.124119492327073,-7.372949722568094,-27.258012829341276,12.512113384205087,6.0,13.372949722568094,true,-8.0,-6.82750615672769,-6.82750615672769,-7.4796938225237115,3,14.0,12.82750615672769,12.82750615672769,13.47969382252371,v2,2.0727583333333333,-7.720457617791556,-9.899158241853344,-5.755427177392325,-7.372949722568094,-27.258012829341276,12.512113384205087,0.34750789522346226,13.68095476223919,operational_v2_ridge100.0_n116,v2,-7.372949722568094,0.0,0.0,4.195478684118045,0.4396771256897625,0.8820470901564073,-8.0,-14.0,1.396,-0.2944695788888889,0.4404338017592593,1.3128888888888888,1.17249384327231,0.27954238220844374,0.24076379526784475,0.8929514610638662,13.372949722568094,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T00:55:39.256,2026-06-23T00:51:00.0,2026-06-23T00:00:00.0,-8.0,-3.386725876576193,2026-06-23T06:00:00.0,5.072428888888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.23666666666674,0.5061666666666667,-4.164833333333333,4.2395000000000005,0.7780070692533851,-2.8974718104050217,-7.146302040646043,-25.195621842240982,10.903017760948893,8.0,15.146302040646043,true,-8.0,-6.0662270285379,-6.0662270285379,-7.051139718136835,6,16.0,14.066227028537899,14.066227028537899,15.051139718136834,v2,5.072428888888889,-7.493809935869505,-9.672332642347246,-5.528554519388106,-7.146302040646043,-25.195621842240982,10.903017760948893,0.34750789522346226,13.68095476223919,operational_v2_ridge100.0_n116,v2,-7.146302040646043,0.0,0.0,4.195478684118045,0.4396771256897625,0.8820470901564073,-8.0,-14.0,1.396,-0.2944695788888889,0.4404338017592593,1.3128888888888888,1.9337729714621004,0.5061900641304948,0.4426702177326698,1.4275829073316055,15.146302040646043,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T01:10:29.247,2026-06-23T01:07:00.0,2026-06-23T00:00:00.0,-1.0,3.6681850536537084,2026-06-23T02:00:00.0,0.8252091666666667,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.345,0.39066666666666666,-3.737666666666667,4.149,0.7573053117299412,3.21291512484185,-1.2811625164168765,-15.420872810980178,12.858547778146423,5.0,6.2811625164168765,true,-1.0,-1.9048308545584813,-1.9048308545584813,-1.3870488959485705,2,6.0,6.904830854558481,6.904830854558481,6.3870488959485705,v2,0.8252091666666667,-1.4691939732402446,-3.700835986532038,0.5334267293856065,-1.2811625164168765,-15.420872810980178,12.858547778146423,0.18803145682336816,13.68095476223919,operational_v2_ridge100.0_n116,v2,-1.2811625164168765,0.0,0.0,3.7580277481087814,0.4480223813058234,0.8702329066002625,-1.0,-7.0,1.2805,-0.2944695788888889,0.4404338017592593,1.3128888888888888,0.9048308545584813,-0.4691939732402446,0.08214507729167408,-0.43563688131823675,6.2811625164168765,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T01:10:40.64,2026-06-23T01:07:00.0,2026-06-23T00:00:00.0,-1.0,3.6681850536537084,2026-06-23T03:00:00.0,1.8220444444444444,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.345,0.39066666666666666,-3.737666666666667,4.149,0.7573053117299412,2.9989785813104293,-1.4950990599482976,-21.38016216672148,18.389964046824883,6.0,7.495099059948298,true,-1.0,-2.265516340730379,-2.265516340730379,-1.5591275938889009,3,7.0,8.265516340730379,8.265516340730379,7.559127593888901,v2,1.8220444444444444,-1.6831305167716657,-3.9146924382295865,0.31952259185923104,-1.4950990599482976,-21.38016216672148,18.389964046824883,0.18803145682336816,13.68095476223919,operational_v2_ridge100.0_n116,v2,-1.4950990599482976,0.0,0.0,3.7580277481087814,0.4480223813058234,0.8702329066002625,-1.0,-7.0,1.2805,-0.2944695788888889,0.4404338017592593,1.3128888888888888,1.2655163407303789,-0.6831305167716657,0.12400292288276482,-0.5823858239587132,7.495099059948298,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T01:10:41.577,2026-06-23T01:07:00.0,2026-06-23T00:00:00.0,-1.0,3.6681850536537084,2026-06-23T04:00:00.0,2.8217841666666668,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.345,0.39066666666666666,-3.737666666666667,4.149,0.7573053117299412,2.795289863038261,-1.6987877782204643,-30.662529349594553,27.264953793153627,6.0,7.698787778220464,true,-1.0,-2.5793595559708606,-2.5793595559708606,-1.7222197858268018,4,7.0,8.57935955597086,8.57935955597086,7.722219785826802,v2,2.8217841666666668,-1.8868192350438324,-4.118304901165868,0.11586472730435027,-1.6987877782204643,-30.662529349594553,27.264953793153627,0.18803145682336816,13.68095476223919,operational_v2_ridge100.0_n116,v2,-1.6987877782204643,0.0,0.0,3.7580277481087814,0.4480223813058234,0.8702329066002625,-1.0,-7.0,1.2805,-0.2944695788888889,0.4404338017592593,1.3128888888888888,1.5793595559708606,-0.8868192350438324,0.16459944921703062,-0.6925403209270282,7.698787778220464,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T01:10:42.909,2026-06-23T01:07:00.0,2026-06-23T00:00:00.0,-1.0,3.6681850536537084,2026-06-23T07:00:00.0,5.821414166666667,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.345,0.39066666666666666,-3.737666666666667,4.149,0.7573053117299412,2.2409182679179542,-2.253159373340771,-31.21605568194298,26.709736935261436,9.0,11.253159373340772,true,-1.0,-3.2968220311362204,-3.2968220311362204,-2.1621491065802516,7,10.0,12.29682203113622,12.29682203113622,11.162149106580252,v2,5.821414166666667,-2.441190830164139,-4.672468955129498,-0.43842289446380356,-2.253159373340771,-31.21605568194298,26.709736935261436,0.18803145682336816,13.68095476223919,operational_v2_ridge100.0_n116,v2,-2.253159373340771,0.0,0.0,3.7580277481087814,0.4480223813058234,0.8702329066002625,-1.0,-7.0,1.2805,-0.2944695788888889,0.4404338017592593,1.3128888888888888,2.2968220311362204,-1.441190830164139,0.27904172358388735,-0.8556312009720815,11.253159373340772,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T02:10:48.13,2026-06-23T02:07:00.0,2026-06-23T01:00:00.0,0.0,4.665155501072761,2026-06-23T03:00:00.0,0.8199638888888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.4816666666667,0.8698333333333335,-3.935,4.199166666666667,0.7670964079959639,4.019288037733533,-0.3617391262925084,-14.50144942085581,13.777971168270792,6.0,6.361739126292508,true,0.0,-1.109288207439512,-1.109288207439512,-0.4507790762932373,2,6.0,7.109288207439512,7.109288207439512,6.450779076293237,v2,0.8199638888888889,-0.6221106511220054,-2.5363861613301317,1.0724498576930994,-0.3617391262925084,-14.50144942085581,13.777971168270792,0.260371524829497,13.68095476223919,operational_v2_ridge100.0_n116,v2,-0.3617391262925084,0.0,0.0,4.029991938922183,0.39208001572752904,0.8758404009840857,-1.0,2.0,0.5033333333333334,0.0,0.3861582275925926,1.1513888888888888,1.109288207439512,-0.6221106511220054,0.17133157482876804,-0.4871775563175067,6.361739126292508,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T02:10:54.205,2026-06-23T02:07:00.0,2026-06-23T01:00:00.0,0.0,4.665155501072761,2026-06-23T04:00:00.0,1.8182763888888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.4816666666667,0.8698333333333335,-3.935,4.199166666666667,0.7670964079959639,3.714086253047632,-0.6669409109784089,-20.55200401775159,19.218122195794773,6.0,6.666940910978409,true,0.0,-1.5680038543766592,-1.5680038543766592,-0.6696267823309032,3,6.0,7.568003854376659,7.568003854376659,6.669626782330903,v2,1.8182763888888889,-0.9273124358079059,-2.8417475139522246,0.7669451221841097,-0.6669409109784089,-20.55200401775159,19.218122195794773,0.260371524829497,13.68095476223919,operational_v2_ridge100.0_n116,v2,-0.6669409109784089,0.0,0.0,4.029991938922183,0.39208001572752904,0.8758404009840857,-1.0,2.0,0.5033333333333334,0.0,0.3861582275925926,1.1513888888888888,1.5680038543766592,-0.9273124358079059,0.2576856534770027,-0.6406914185687533,6.666940910978409,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T02:10:56.849,2026-06-23T02:07:00.0,2026-06-23T01:00:00.0,0.0,4.665155501072761,2026-06-23T05:00:00.0,2.8175419444444443,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.4816666666667,0.8698333333333335,-3.935,4.199166666666667,0.7670964079959639,3.4235040116461315,-0.9575231523799109,-25.641769679777,23.72672337501718,6.0,6.957523152379911,true,0.0,-1.967146040672617,-1.967146040672617,-0.8770455535412776,4,6.0,7.967146040672617,7.967146040672617,6.877045553541278,v2,2.8175419444444443,-1.217894677209408,-3.132481679788251,0.47607444167895707,-0.9575231523799109,-25.641769679777,23.72672337501718,0.260371524829497,13.68095476223919,operational_v2_ridge100.0_n116,v2,-0.9575231523799109,0.0,0.0,4.029991938922183,0.39208001572752904,0.8758404009840857,-1.0,2.0,0.5033333333333334,0.0,0.3861582275925926,1.1513888888888888,1.967146040672617,-1.217894677209408,0.34084912366813036,-0.749251363463209,6.957523152379911,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T02:10:58.898,2026-06-23T02:07:00.0,2026-06-23T01:00:00.0,0.0,4.665155501072761,2026-06-23T08:00:00.0,5.816972777777778,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,330.4816666666667,0.8698333333333335,-3.935,4.199166666666667,0.7670964079959639,2.6326377228999145,-1.7483894411261267,-26.43009441227057,22.93331553001832,7.0,8.748389441126127,true,0.0,-2.8796065528534527,-2.8796065528534527,-1.436542596568568,7,7.0,9.879606552853453,9.879606552853453,8.436542596568568,v2,5.816972777777778,-2.0087609659556236,-3.9237614553088953,-0.31557688046205357,-1.7483894411261267,-26.43009441227057,22.93331553001832,0.260371524829497,13.68095476223919,operational_v2_ridge100.0_n116,v2,-1.7483894411261267,0.0,0.0,4.029991938922183,0.39208001572752904,0.8758404009840857,-1.0,2.0,0.5033333333333334,0.0,0.3861582275925926,1.1513888888888888,2.8796065528534527,-2.0087609659556236,0.5722183693870555,-0.8708455868978291,8.748389441126127,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T03:11:03.096,2026-06-23T03:07:00.0,2026-06-23T02:00:00.0,3.0,7.590212003187498,2026-06-23T04:00:00.0,0.8158066666666667,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.45,1.212,-4.193333333333333,4.1851666666666665,0.7690257763674844,6.624415425177276,2.265205853141942,-11.625191805802267,16.15560351208615,6.0,3.734794146858058,true,3.0,1.1133395156271888,1.1133395156271888,2.184734437036706,2,3.0,4.886660484372811,4.886660484372811,3.815265562963294,v2,0.8158066666666667,1.9910081568090732,0.2413004893600359,3.514409370850352,2.265205853141942,-11.625191805802267,16.15560351208615,0.2741976963328688,13.68095476223919,operational_v2_ridge100.0_n116,v2,2.265205853141942,0.0,0.0,4.364972903059588,0.36116752303886474,0.8769411476076855,1.0,3.0,0.4696666666666667,0.0,0.0981565262962963,0.2966111111111111,1.8866604843728112,-1.0089918431909268,0.19372628022763294,-0.8776686411818844,3.734794146858058,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T03:11:08.691,2026-06-23T03:07:00.0,2026-06-23T02:00:00.0,3.0,7.590212003187498,2026-06-23T05:00:00.0,1.8142525,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.45,1.212,-4.193333333333333,4.1851666666666665,0.7690257763674844,6.175888273294002,1.8166787012586676,-18.068384405514514,21.701741808031848,6.0,4.183321298741332,true,3.0,0.36700876445895503,0.36700876445895503,1.828669031530893,3,3.0,5.632991235541045,5.632991235541045,4.171330968469107,v2,1.8142525,1.5424810049257989,-0.20746116492638222,3.0654369998475985,1.8166787012586676,-18.068384405514514,21.701741808031848,0.2741976963328688,13.68095476223919,operational_v2_ridge100.0_n116,v2,1.8166787012586676,0.0,0.0,4.364972903059588,0.36116752303886474,0.8769411476076855,1.0,3.0,0.4696666666666667,0.0,0.0981565262962963,0.2966111111111111,2.632991235541045,-1.4575189950742011,0.28618802660509424,-1.1754722404668438,4.183321298741332,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T03:11:11.296,2026-06-23T03:07:00.0,2026-06-23T02:00:00.0,3.0,7.590212003187498,2026-06-23T06:00:00.0,2.813528888888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.45,1.212,-4.193333333333333,4.1851666666666665,0.7690257763674844,5.748846127201028,1.3896365551656933,-20.99717695373136,23.776450064062747,8.0,6.610363444834307,true,3.0,-0.282395915128987,-0.282395915128987,1.4911985127956946,4,5.0,8.282395915128987,8.282395915128987,6.508801487204305,v2,2.813528888888889,1.1154388588328246,-0.6347265804671078,2.6379709611820914,1.3896365551656933,-20.99717695373136,23.776450064062747,0.2741976963328688,13.68095476223919,operational_v2_ridge100.0_n116,v2,1.3896365551656933,0.0,0.0,4.364972903059588,0.36116752303886474,0.8769411476076855,1.0,3.0,0.4696666666666667,0.0,0.0981565262962963,0.2966111111111111,3.282395915128987,-1.8845611411671754,0.37575965396287003,-1.3978347739618115,6.610363444834307,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T03:11:13.36,2026-06-23T03:07:00.0,2026-06-23T02:00:00.0,3.0,7.590212003187498,2026-06-23T09:00:00.0,5.812955555555556,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,331.45,1.212,-4.193333333333333,4.1851666666666665,0.7690257763674844,4.586582268302229,0.22737269626689477,-22.155705719834014,22.6104511123678,10.0,9.772627303733104,true,3.0,-1.7669699513850148,-1.7669699513850148,0.5808963437132029,7,7.0,11.766969951385015,11.766969951385015,9.419103656286797,v2,5.812955555555556,-0.04682500006597401,-1.7975981030644217,1.4745534104952096,0.22737269626689477,-22.155705719834014,22.6104511123678,0.2741976963328688,13.68095476223919,operational_v2_ridge100.0_n116,v2,0.22737269626689477,0.0,0.0,4.364972903059588,0.36116752303886474,0.8769411476076855,1.0,3.0,0.4696666666666667,0.0,0.0981565262962963,0.2966111111111111,4.766969951385015,-3.046825000065974,0.6277213437791769,-1.7201449513190408,9.772627303733104,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T04:11:14.835,2026-06-23T04:07:00.0,2026-06-23T03:00:00.0,4.0,9.1680650723732,2026-06-23T05:00:00.0,0.8125458333333333,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,338.3883333333334,1.3293333333333335,-4.311000000000001,3.3683333333333327,0.645116156072057,8.045900105502135,3.1917467296014985,-10.418513891491965,16.80200735069496,6.0,2.8082532703985015,true,4.0,1.772548700919387,1.772548700919387,3.0666651700730334,2,2.0,4.227451299080613,4.227451299080613,2.9333348299269666,v2,0.8125458333333333,2.877068453936568,1.169960828054446,4.354934108390488,3.1917467296014985,-10.418513891491965,16.80200735069496,0.3146782756649309,13.68095476223919,operational_v2_ridge100.0_n116,v2,3.1917467296014985,0.0,0.0,4.511302263328308,0.3526663415861887,0.8031912325667263,-1.0,3.0,0.1053333333333335,0.0,0.0,0.0,2.227451299080613,-1.1229315460634322,0.18959671613646556,-1.1045197530171809,2.8082532703985015,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T04:11:18.617,2026-06-23T04:07:00.0,2026-06-23T03:00:00.0,4.0,9.1680650723732,2026-06-23T06:00:00.0,1.8114952777777777,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,338.3883333333334,1.3293333333333335,-4.311000000000001,3.3683333333333327,0.645116156072057,7.5072430317684375,2.6530896558678014,-17.23197345090538,22.538152762640983,8.0,5.346910344132199,true,4.0,0.8710707330641974,0.8710707330641974,2.636580897548452,3,4.0,7.128929266935803,7.128929266935803,5.363419102451548,v2,1.8114952777777777,2.3384113802028708,0.6310221295010923,3.8157423503527053,2.6530896558678014,-17.23197345090538,22.538152762640983,0.3146782756649309,13.68095476223919,operational_v2_ridge100.0_n116,v2,2.6530896558678014,0.0,0.0,4.511302263328308,0.3526663415861887,0.8031912325667263,-1.0,3.0,0.1053333333333335,0.0,0.0,0.0,3.1289292669358026,-1.6615886197971292,0.29816951734558117,-1.4673406471386734,5.346910344132199,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T04:11:19.538,2026-06-23T04:07:00.0,2026-06-23T03:00:00.0,4.0,9.1680650723732,2026-06-23T07:00:00.0,2.8112394444444444,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,338.3883333333334,1.3293333333333335,-4.311000000000001,3.3683333333333327,0.645116156072057,6.994388298650158,2.1402349227495217,-19.643123584827467,23.92359343032651,9.0,6.859765077250478,true,4.0,0.08666782596942468,0.08666782596942468,2.2289570163614005,4,5.0,8.913332174030575,8.913332174030575,6.7710429836385995,v2,2.8112394444444444,1.825556647084591,0.11789926174063048,3.302378544970372,2.1402349227495217,-19.643123584827467,23.92359343032651,0.3146782756649309,13.68095476223919,operational_v2_ridge100.0_n116,v2,2.1402349227495217,0.0,0.0,4.511302263328308,0.3526663415861887,0.8031912325667263,-1.0,3.0,0.1053333333333335,0.0,0.0,0.0,3.9133321740305753,-2.174443352915409,0.40340036927680956,-1.7388888211151663,6.859765077250478,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T04:11:20.373,2026-06-23T04:07:00.0,2026-06-23T03:00:00.0,4.0,9.1680650723732,2026-06-23T10:00:00.0,5.8110075,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,338.3883333333334,1.3293333333333335,-4.311000000000001,3.3683333333333327,0.645116156072057,5.598571687521591,0.7444183116209555,-21.03445454966407,22.523291172905978,7.0,6.255581688379045,true,4.0,-1.7065194214269859,-1.7065194214269859,1.1294212566005406,7,3.0,8.706519421426986,8.706519421426986,5.870578743399459,v2,5.8110075,0.4297400359560246,-1.2786471209263635,1.9051764118283678,0.7444183116209555,-21.03445454966407,22.523291172905978,0.3146782756649309,13.68095476223919,operational_v2_ridge100.0_n116,v2,0.7444183116209555,0.0,0.0,4.511302263328308,0.3526663415861887,0.8031912325667263,-1.0,3.0,0.1053333333333335,0.0,0.0,0.0,5.706519421426986,-3.5702599640439754,0.699681220644516,-2.1362594573830105,6.255581688379045,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T05:11:22.857,2026-06-23T05:07:00.0,2026-06-23T04:00:00.0,4.0,8.780324581646244,2026-06-23T06:00:00.0,0.8103175,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,362.04333333333335,4.671666666666667,-3.0564999999999998,3.305333333333333,0.7246502817614946,8.624717030409055,4.737418066964422,-8.771106892641082,18.24594302656993,8.0,3.2625819330355776,true,4.0,1.8279880948608778,1.8279880948608778,3.067373129317412,2,4.0,6.172011905139122,6.172011905139122,4.932626870682588,v2,0.8103175,3.8048931760356623,3.4412076695304528,4.122415879361121,4.737418066964422,-8.771106892641082,18.24594302656993,0.9325248909287599,13.68095476223919,operational_v2_ridge100.0_n116,v2,4.737418066964422,0.0,0.0,5.582710962824821,0.08159515173047494,0.8512639319044915,-2.0,2.0,3.8108333333333335,0.0,0.0,0.0,2.1720119051391222,-0.19510682396433765,-0.7375200467182506,-1.9769050811747846,3.2625819330355776,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T05:11:25.561,2026-06-23T05:07:00.0,2026-06-23T04:00:00.0,4.0,8.780324581646244,2026-06-23T07:00:00.0,1.8095663888888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,362.04333333333335,4.671666666666667,-3.0564999999999998,3.305333333333333,0.7246502817614946,8.5162251625142,4.628926199069567,-15.256136907703613,24.51398930584275,9.0,4.371073800930433,true,4.0,0.9646358936616224,0.9646358936616224,2.6554782005165265,3,5.0,8.035364106338378,8.035364106338378,6.3445217994834735,v2,1.8095663888888889,3.696401308140807,3.33272737453494,4.013988137401828,4.628926199069567,-15.256136907703613,24.51398930584275,0.9325248909287599,13.68095476223919,operational_v2_ridge100.0_n116,v2,4.628926199069567,0.0,0.0,5.582710962824821,0.08159515173047494,0.8512639319044915,-2.0,2.0,3.8108333333333335,0.0,0.0,0.0,3.0353641063383776,-0.3035986918591931,-1.0409231076242804,-2.7317654144791845,4.371073800930433,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T05:11:26.161,2026-06-23T05:07:00.0,2026-06-23T04:00:00.0,4.0,8.780324581646244,2026-06-23T08:00:00.0,2.809399722222222,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,362.04333333333335,4.671666666666667,-3.0564999999999998,3.305333333333333,0.7246502817614946,8.41293018938956,4.5256312259449265,-1.10873604756602,10.159998499455874,7.0,2.4743687740550735,true,4.0,0.2134073549557769,0.2134073549557769,2.2650937567108453,4,3.0,6.786592645044223,6.786592645044223,4.734906243289155,v2,2.809399722222222,3.5931063350161665,3.2294434199534408,3.910661932985448,4.5256312259449265,-1.10873604756602,10.159998499455874,0.9325248909287599,13.68095476223919,operational_v2_ridge100.0_n116,v2,4.5256312259449265,0.0,0.0,5.582710962824821,0.08159515173047494,0.8512639319044915,-2.0,2.0,3.8108333333333335,0.0,0.0,0.0,3.786592645044223,-0.4068936649838335,-1.3280125783053212,-3.3796989800603896,2.4743687740550735,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T05:11:26.623,2026-06-23T05:07:00.0,2026-06-23T04:00:00.0,4.0,8.780324581646244,2026-06-23T11:00:00.0,5.809271388888889,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,362.04333333333335,4.671666666666667,-3.0564999999999998,3.305333333333333,0.7246502817614946,8.13179631263503,4.244497349190399,-1.3898699243205472,9.878864622701347,9.0,4.755502650809601,true,4.0,-1.5039415014844035,-1.5039415014844035,1.2120601249013045,7,5.0,10.503941501484404,10.503941501484404,7.7879398750986955,v2,5.809271388888889,3.311972458261639,2.948339531935586,3.629368714558602,4.244497349190399,-1.3898699243205472,9.878864622701347,0.9325248909287599,13.68095476223919,operational_v2_ridge100.0_n116,v2,4.244497349190399,0.0,0.0,5.582710962824821,0.08159515173047494,0.8512639319044915,-2.0,2.0,3.8108333333333335,0.0,0.0,0.0,5.5039415014844035,-0.6880275417383608,-2.0999123333603347,-4.815913959746043,4.755502650809601,true,false,60,60,interval_scale,60,60,0,,,,,,,,,,,,,,,,,,,,
2026-06-23T06:11:29.648,2026-06-23T06:07:00.0,2026-06-23T05:00:00.0,3.0,7.894911494526527,2026-06-23T07:00:00.0,0.8084311111111111,observed_solar_wind_until_latest_complete_hour_then_latest_60min_persistence,361.2116666666667,1.6303333333333334,-3.5625,3.2953333333333332,0.7191425436581088,6.834769044609124,2.3907874854409856,-10.996069015187938,15.777643986069908,9.0,6.609212514559014,true,3.0,1.1340876783990552,1.1340876783990552,2.2484923981435347,2,6.0,7.865912321600945,7.865912321600945,6.751507601856465,v2,0.8084311111111111,1.9914140347083702,0.5998105973909738,3.1698100120472965,2.3907874854409856,-10.996069015187938,15.777643986069908,0.39937345073261526,13.68095476223919,operational_v2_ridge100.0_n116,v2,2.3907874854409856,0.0,0.0,3.9178301427930458,0.29193414799613304,0.848022725908987,-3.0,-2.0,-3.293166666666667,0.0,0.0,0.0,1.8659123216009448,-1.0085859652916298,0.25707836343516455,-0.857326356309315,6.609212514559014,true,false,60,60,aci,60,60,0,,,,,,,,,,,,,,,,,,,,
