feature_name,feature_mean,feature_scale,standardised_coefficient,intercept_nt,ridge_lambda,correction_cap_nt
innovation_1h,-0.2198692248987321,3.6026843071060024,-0.1005964593140192,0.0075285336186925655,1000.0,35.0
innovation_2h,-0.220399730751616,3.6027946088088036,-0.45235836699901966,0.0075285336186925655,1000.0,35.0
innovation_3h,-0.2210169198422741,3.6039663922515692,-0.09426490332320606,0.0075285336186925655,1000.0,35.0
innovation_4h,-0.22099923653609746,3.6039522843228853,-0.435927304181272,0.0075285336186925655,1000.0,35.0
innovation_5h,-0.2203729906565966,3.6041750985683096,-0.37370812830846906,0.0075285336186925655,1000.0,35.0
innovation_6h,-0.22107567076305348,3.6043336559126877,-0.39378055825051983,0.0075285336186925655,1000.0,35.0
dst0,-11.822531778963315,16.661027912644546,0.2702732964109732,0.0075285336186925655,1000.0,35.0
ddst1,0.0012678653757491932,3.832750383820234,-0.4654907255146912,0.0075285336186925655,1000.0,35.0
vbs0,0.42483222353948497,0.7458987170873252,-0.34613944356652476,0.0075285336186925655,1000.0,35.0
